"PostId","PostTypeId","ParentId"
47893534,1,47893534
45002067,1,45002067
50109428,1,50109428
51909271,1,51909271
50493069,1,50493069
48758064,1,48758064
48411017,1,48411017
49496347,1,49496347
48472796,1,48472796
46288005,1,46288005
49392423,1,49392423
51916298,1,51916298
51733801,1,51733801
47780331,1,47780331
45394239,1,45394239
51565963,1,51565963
49833956,1,49833956
47941573,1,47941573
47614839,1,47614839
50000964,1,50000964
51001852,1,51001852
46690350,1,46690350
51175364,1,51175364
49350064,1,49350064
48589169,1,48589169
50497403,1,50497403
46946417,1,46946417
48993316,1,48993316
45462563,1,45462563
51580243,1,51580243
46495854,1,46495854
50446163,2,50305568
