"PostId","PostTypeId","ParentId","CreationDate"
940118,2,939625,"2009-06-02 15:11:27"
955046,2,954327,"2009-06-05 09:38:07"
2037271,2,2036864,"2010-01-10 14:30:16"
7088476,2,7088166,"2011-08-17 05:51:44"
7244591,2,7244410,"2011-08-30 14:11:59"
9232949,1,9232949,"2012-02-10 18:37:39"
10877108,1,10877108,"2012-06-04 06:23:19"
12244376,1,12244376,"2012-09-03 08:28:25"
13929865,2,13929831,"2012-12-18 09:27:53"
14128751,2,14127335,"2013-01-02 20:33:08"
15029422,1,15029422,"2013-02-22 17:01:48"
18733242,2,18732924,"2013-09-11 05:24:04"
19110618,2,19110516,"2013-10-01 07:42:03"
21778303,2,21777703,"2014-02-14 11:34:27"
23043272,1,23043272,"2014-04-13 13:23:15"
25798302,1,25798302,"2014-09-11 23:04:14"
25914430,2,25914192,"2014-09-18 13:43:44"
28268371,2,28268287,"2015-02-01 21:51:57"
31974789,2,31974735,"2015-08-12 20:29:28"
32504884,1,32504884,"2015-09-10 14:37:37"
32766097,2,32764493,"2015-09-24 16:08:19"
34030306,1,34030306,"2015-12-01 21:15:04"
35397685,1,35397685,"2016-02-14 20:36:48"
38399436,1,38399436,"2016-07-15 15:04:50"
39071500,2,39065569,"2016-08-22 04:36:01"
40532684,1,40532684,"2016-11-10 16:37:13"
42224319,2,42220669,"2017-02-14 10:55:41"
43784623,1,43784623,"2017-05-04 13:44:05"
44367533,2,44367357,"2017-06-05 11:03:07"
45787852,2,45787699,"2017-08-21 00:00:56"
47472071,1,47472071,"2017-11-24 11:12:45"
48041917,1,48041917,"2017-12-31 11:04:19"
49535514,2,49535451,"2018-03-28 13:10:07"
