"PostId","PostTypeId","ParentId"
18922219,1,18922219
39873436,1,39873436
20539112,1,20539112
18649159,1,18649159
33065523,1,33065523
32335911,1,32335911
23770641,1,23770641
23351530,1,23351530
21952887,1,21952887
23364163,1,23364163
27231659,1,27231659
38422289,1,38422289
18546922,1,18546922
23845738,1,23845738
33068816,1,33068816
24775956,1,24775956
16687475,1,16687475
16687475,1,16687475
17042880,1,17042880
19985945,1,19985945
29388327,1,29388327
37203440,1,37203440
39056142,1,39056142
18588856,1,18588856
18755349,1,18755349
21795487,1,21795487
16983649,2,16977198
16398693,2,16398315
