"Url","PostCount"
"http://developer.android.com/guide/topics/ui/controls/spinner.html",4
"https://developer.android.com/guide/topics/ui/controls/spinner.html",2
"https://github.com/MvvmCross/MvvmCross/issues/481",2
"https://github.com/rey5137/material",2
"https://github.com/MvvmCross/MvvmCross/blob/v3.1/Cirrious/Cirrious.MvvmCross.Binding.Droid/Views/MvxBaseListItemView.cs",1
"http://grepcode.com/file/repository.grepcode.com/java/ext/com.google.android/android/4.4_r1/frameworks/base/core/res/res/layout/simple_spinner_dropdown_item.xml/",1
"https://github.com/MvvmCross/MvvmCross/issues/539",1
"http://developer.android.com/reference/android/widget/Spinner.html#attr_android:spinnerMode",1
"http://i.stack.imgur.com/GbDiD.png",1
"http://developer.android.com/guide/topics/ui/controls/spinner.html#Populate",1
"https://github.com/Lesilva/BetterSpinner/issues/13",1
