"PostId","PostTypeId","ParentId","CreationDate"
14675303,1,14675303,"2013-02-03 17:44:35"
19729797,2,19720142,"2013-11-01 15:24:52"
20228572,1,20228572,"2013-11-26 21:43:33"
20274700,2,20228572,"2013-11-28 21:02:47"
23903434,1,23903434,"2014-05-28 05:29:43"
30743334,1,30743334,"2015-06-09 21:40:50"
33098094,1,33098094,"2015-10-13 08:47:57"
34238717,2,34237897,"2015-12-12 10:21:20"
37516863,1,37516863,"2016-05-30 02:28:39"
39667522,2,39650240,"2016-09-23 18:39:03"
49914784,1,49914784,"2018-04-19 07:07:16"
