"PostId","PostTypeId","ParentId","CreationDate"
7624926,2,7624895,"2011-10-02 06:20:13"
7625722,2,7624895,"2011-10-02 10:03:34"
10165679,2,3667494,"2012-04-15 20:16:11"
11407091,2,11406978,"2012-07-10 05:24:52"
12532442,2,12532339,"2012-09-21 14:23:17"
13400322,2,13372117,"2012-11-15 15:08:53"
14190599,2,14190529,"2013-01-07 05:49:12"
15982144,2,15979391,"2013-04-12 22:56:31"
36649576,1,36649576,"2016-04-15 14:14:04"
39941792,2,39940929,"2016-10-09 09:00:53"
44379403,2,44379354,"2017-06-05 23:55:17"
46667235,2,46666286,"2017-10-10 12:49:04"
51346974,1,51346974,"2018-07-15 09:16:05"
