"PostId","PostTypeId","ParentId"
15647480,1,15647480
24463297,1,24463297
12860258,1,12860258
15249554,1,15249554
15045650,2,15045591
17964548,2,17963797
20808803,2,20804575
13637406,2,13637106
15395247,2,15395135
20181492,2,20181219
23441153,2,23438268
29515463,2,29327327
18412354,2,18412272
19241967,2,19241462
14549656,2,14548957
17875705,2,17875645
33132415,2,33131415
18380332,2,18378677
35603242,2,35603176
23459805,2,23459754
21685089,2,21684698
17400862,2,17400633
14906499,2,14906300
21733507,2,21732231
17043466,2,17042737
13840781,2,13840712
