"PostId","PostTypeId","ParentId","CreationDate"
9277499,2,9277461,"2012-02-14 13:15:07"
10504739,2,10504647,"2012-05-08 18:58:53"
11762211,2,11761877,"2012-08-01 15:10:25"
11967797,2,11967417,"2012-08-15 10:31:53"
15749020,1,15749020,"2013-04-01 18:14:59"
16031616,2,16031145,"2013-04-16 07:55:52"
19493364,2,19493177,"2013-10-21 11:31:11"
20352877,1,20352877,"2013-12-03 13:46:45"
20765443,2,20765315,"2013-12-24 18:41:52"
21988788,2,21988556,"2014-02-24 13:10:33"
22290992,2,22290316,"2014-03-10 02:13:52"
24405686,2,24405595,"2014-06-25 10:02:28"
30613471,2,30612850,"2015-06-03 07:26:06"
