"PostId","PostTypeId","ParentId","CreationDate"
14702636,2,14702621,"2013-02-05 07:58:24"
16615164,2,16615067,"2013-05-17 17:55:33"
23151534,2,2964982,"2014-04-18 09:45:21"
23829561,1,23829561,"2014-05-23 12:40:53"
26350932,2,26350528,"2014-10-14 00:28:18"
30238005,2,30237311,"2015-05-14 12:57:37"
33051434,2,33051116,"2015-10-10 07:22:51"
34632752,2,34631839,"2016-01-06 12:05:54"
35283944,2,35283846,"2016-02-09 04:32:21"
40628758,2,40627386,"2016-11-16 09:47:15"
47191330,2,47190867,"2017-11-08 23:14:34"
