"PostId","PostTypeId","ParentId","CreationDate"
49903186,1,49903186,"2018-04-18 15:08:17"
50031592,1,50031592,"2018-04-25 21:25:59"
50031969,2,50031592,"2018-04-25 22:03:39"
50076387,2,50076332,"2018-04-28 12:07:23"
50292857,2,50292647,"2018-05-11 12:55:46"
50348480,1,50348480,"2018-05-15 10:58:12"
50584639,1,50584639,"2018-05-29 12:38:49"
50584677,2,50584639,"2018-05-29 12:40:44"
50584677,2,50584639,"2018-05-29 12:40:44"
50605787,2,50605649,"2018-05-30 13:19:42"
50635650,2,50634675,"2018-06-01 03:20:58"
50837772,1,50837772,"2018-06-13 12:51:12"
50838009,2,50837772,"2018-06-13 13:04:05"
51756640,2,51755860,"2018-08-08 22:42:22"
