"PostId","PostTypeId","ParentId","CreationDate"
574650,2,574594,"2009-02-22 09:31:29"
18518729,2,18500883,"2013-08-29 18:42:52"
19971632,2,19968439,"2013-11-14 07:08:40"
21310730,1,21310730,"2014-01-23 14:19:06"
30268575,2,30265497,"2015-05-15 20:55:25"
31098752,2,31098142,"2015-06-28 10:28:56"
36920729,2,36917771,"2016-04-28 16:44:24"
39126641,2,22330903,"2016-08-24 14:50:49"
42700625,2,42700547,"2017-03-09 16:32:57"
44542998,2,44542838,"2017-06-14 11:05:21"
49090491,2,39245792,"2018-03-03 23:52:38"
