"PostId","PostTypeId","ParentId","CreationDate"
39085782,1,39085782,"2016-08-22 17:52:45"
39789077,1,39789077,"2016-09-30 10:12:50"
41262366,2,41250633,"2016-12-21 12:00:22"
41447700,1,41447700,"2017-01-03 16:13:56"
42168351,1,42168351,"2017-02-10 20:43:00"
43057441,2,41950186,"2017-03-27 22:24:03"
43694367,1,43694367,"2017-04-29 10:14:22"
44378034,1,44378034,"2017-06-05 21:33:16"
47257513,1,47257513,"2017-11-13 05:18:56"
48014233,1,48014233,"2017-12-28 20:52:26"
48358748,1,48358748,"2018-01-20 16:58:41"
49207369,1,49207369,"2018-03-10 09:15:18"
50099219,1,50099219,"2018-04-30 11:05:55"
