"PostId","PostTypeId","ParentId","CreationDate"
3987457,2,3987028,"2010-10-21 12:32:15"
4185331,2,4185186,"2010-11-15 14:35:33"
5679648,1,5679648,"2011-04-15 16:22:19"
5776959,2,5486750,"2011-04-25 09:19:46"
9288624,2,9224393,"2012-02-15 06:03:56"
10891933,2,1800101,"2012-06-05 05:14:02"
13184688,2,13184641,"2012-11-01 20:07:15"
14089089,2,14089031,"2012-12-30 07:35:33"
17443333,2,17440848,"2013-07-03 08:37:39"
20823099,2,20822842,"2013-12-29 07:37:24"
21825998,1,21825998,"2014-02-17 10:05:23"
28294162,2,28287807,"2015-02-03 08:14:12"
34118343,2,34117944,"2015-12-06 14:14:23"
34831776,2,34592025,"2016-01-16 20:26:13"
41953853,2,41953706,"2017-01-31 09:26:44"
