"PostId","PostTypeId","ParentId"
21839247,1,21839247
24230546,2,24229394
35078198,2,35078061
51492293,2,51487133
33550467,2,33549951
33578641,2,16713845
21225483,2,21225424
25372252,2,25370509
28665670,2,20678024
33386949,2,33386897
28683308,2,14801928
27064708,2,27064340
39915587,2,39914357
26234101,2,26233834
34263513,2,34064698
35219686,2,35219519
30489338,2,30488970
28683341,2,9926767
23082059,2,23081811
48152060,2,48151983
37004603,2,37004418
35977880,2,35977845
22642324,2,22642026
33393428,2,33393027
