"PostId","PostTypeId","ParentId","CreationDate"
9577033,1,9577033,"2012-03-06 02:15:49"
13420506,1,13420506,"2012-11-16 16:25:52"
13561659,1,13561659,"2012-11-26 09:09:26"
16772528,2,16772044,"2013-05-27 11:46:42"
19754200,1,19754200,"2013-11-03 14:49:43"
24734509,2,24734427,"2014-07-14 10:29:36"
27309815,2,27309756,"2014-12-05 06:06:28"
28814851,2,28787600,"2015-03-02 16:34:54"
34469693,1,34469693,"2015-12-26 08:24:10"
35493055,1,35493055,"2016-02-18 21:47:02"
38013256,2,34469693,"2016-06-24 12:16:08"
49586434,2,34469693,"2018-03-31 09:50:49"
50227254,1,50227254,"2018-05-08 06:28:56"
