"PostId","PostTypeId","ParentId"
9524165,1,9524165
13524924,1,13524924
32484732,1,32484732
17468888,1,17468888
36196957,1,36196957
12233355,1,12233355
17980909,1,17980909
22797931,1,22797931
20340064,1,20340064
13503405,1,13503405
22203457,1,22203457
12599785,1,12599785
25379204,1,25379204
24539373,1,24539373
25303623,1,25303623
14345881,1,14345881
14034622,1,14034622
34753716,1,34753716
22259049,1,22259049
20918746,1,20918746
16141109,1,16141109
20422324,1,20422324
50565692,1,50565692
11869222,1,11869222
13896893,1,13896893
12232907,1,12232907
12451932,1,12451932
24627984,1,24627984
12303957,1,12303957
21808555,1,21808555
40784660,1,40784660
52007281,1,52007281
32528758,1,32528758
20185493,1,20185493
16118987,1,16118987
22292147,1,22292147
19906047,1,19906047
10066184,1,10066184
8691627,1,8691627
30648278,1,30648278
23724530,1,23724530
36979160,1,36979160
23976009,1,23976009
29225800,1,29225800
24920051,1,24920051
37736661,1,37736661
14265724,1,14265724
23101218,1,23101218
17470534,1,17470534
41993086,1,41993086
16596558,1,16596558
33583260,1,33583260
17472325,1,17472325
12247655,2,12247488
50393799,2,50357245
22285136,2,22281696
24917960,2,24917663
32114329,2,32114197
34755242,2,34753716
10276207,2,10276024
33497694,2,32776406
16500912,2,16500878
12261752,2,12261635
9801258,2,7704811
