"PostId","PostTypeId","ParentId"
35961333,1,35961333
38190403,1,38190403
37924753,1,37924753
36197242,1,36197242
33847662,1,33847662
35703159,1,35703159
41914371,1,41914371
33655908,1,33655908
38745684,1,38745684
34261429,1,34261429
40145876,1,40145876
41463858,1,41463858
39746707,1,39746707
35958957,1,35958957
41733768,2,41733272
38198140,2,38198031
39437628,2,39374199
40027429,2,38813721
36232154,2,36231888
35492308,2,35492194
33931523,2,33742114
35492400,2,35491986
48877071,2,48876936
42918178,2,38813721
41610922,2,41610626
34300609,2,33989984
49300917,2,49282316
40027386,2,35342396
40024235,2,39978219
49840545,2,49100259
