"PostId","PostTypeId","ParentId","CreationDate"
20844987,2,20843911,"2013-12-30 18:08:07"
27976877,2,11621053,"2015-01-16 03:30:05"
34388117,1,34388117,"2015-12-21 02:17:21"
34866066,1,34866066,"2016-01-18 23:34:07"
35279843,2,35279620,"2016-02-08 21:38:35"
35837418,2,35837334,"2016-03-07 06:22:28"
35977798,2,35977570,"2016-03-14 00:41:14"
37155325,1,37155325,"2016-05-11 07:02:16"
39434573,2,4083221,"2016-09-11 09:14:48"
40938311,1,40938311,"2016-12-02 17:59:14"
41120280,2,41119845,"2016-12-13 11:42:28"
41286026,2,41285908,"2016-12-22 15:01:47"
42138215,2,42137712,"2017-02-09 13:38:10"
45837895,2,45837542,"2017-08-23 11:01:55"
46137771,1,46137771,"2017-09-10 06:08:01"
46865136,2,46768705,"2017-10-21 16:02:15"
47232146,2,47166596,"2017-11-10 22:34:11"
