"Url","PostCount"
"https://askubuntu.com/questions/56104/how%E2%80%8B-can-i-install-sun-o%E2%80%8Bracles-proprietary-j%E2%80%8Bava-jdk-6-7-8-or-jre%E2%80%8B",2
"http://www.tutorialspoint.com/hadoop/hadoop_enviornment_setup.htm",2
"http://chase-seibert.github.io/blog/2013/05/10/hive-hbase-quickstart.html",2
"http://i.stack.imgur.com/CgcU5.png",1
"http://www.n10k.com/blog/hbase-via-hive-pt1/",1
"http://blog.benhall.me.uk/2011/01/installing-hadoop-0210-on-windows.html",1
"http://www.w3.org/Daemon/User/Installation/PrivilegedPorts.html",1
"https://i.stack.imgur.com/881xK.png",1
"https://hadoop.apache.org/docs/stable/hadoop-project-dist/hadoop-common/SingleCluster.html#Hadoop:_Setting_up_a_Single_Node_Cluster",1
"http://wiki.apache.org/hadoop/SocketTimeout",1
"https://i.stack.imgur.com/B3pca.png",1
"http://hadooptutorial.info/run-example-mapreduce-program/",1
"http://saphanatutorial.com/hadoop-installation-on-windows-7-using-cygwin/",1
"http://importantfish.com/how-to-run-hadoop-in-standalone-mode-using-eclipse-on-mac-os-x/",1
"http://en.wikipedia.org/wiki/List_of_TCP_and_UDP_port_numbers",1
"https://hadoop.apache.org/docs/r3.0.0-alpha3/hadoop-project-dist/hadoop-common/SingleCluster.html#Execution",1
"https://i.stack.imgur.com/phQK0.png",1
"http://jayant7k.blogspot.com/2010/06/writing-your-first-map-reduce-program.html",1
"http://i.stack.imgur.com/BWn1a.png",1
"http://i.stack.imgur.com/A9Sdp.png",1
"https://i.stack.imgur.com/AMnBE.png",1
"https://wiki.apache.org/hadoop/HadoopJavaVersions",1
"http://www.dreamsyssoft.com/blog/blog.php?/archives/5-How-to-use-HBase-Hadoop-Clustered.html",1
