"PostId","PostTypeId","ParentId","CreationDate"
3067493,2,3067436,"2010-06-18 05:57:02"
12183654,2,12183572,"2012-08-29 17:48:37"
16003334,2,15935900,"2013-04-14 19:27:04"
17489881,2,4929136,"2013-07-05 13:18:56"
18979692,2,18979529,"2013-09-24 10:57:03"
21582769,1,21582769,"2014-02-05 16:26:36"
22898904,2,22898668,"2014-04-06 19:31:43"
26439405,2,26439338,"2014-10-18 11:46:50"
28772620,2,28772386,"2015-02-27 19:17:26"
28845409,1,28845409,"2015-03-04 01:54:31"
29358089,2,29357931,"2015-03-30 23:28:01"
38462834,1,38462834,"2016-07-19 15:30:56"
