"PostId","PostTypeId","ParentId","CreationDate"
10311111,1,10311111,"2012-04-25 07:22:00"
13058752,1,13058752,"2012-10-24 22:24:27"
17697899,1,17697899,"2013-07-17 10:54:51"
17715153,2,17697899,"2013-07-18 05:25:49"
20467251,2,20467103,"2013-12-09 09:30:24"
21966070,1,21966070,"2014-02-23 08:44:30"
25963087,1,25963087,"2014-09-21 19:36:51"
28675988,1,28675988,"2015-02-23 14:26:04"
28717003,1,28717003,"2015-02-25 10:48:26"
38915509,2,38912388,"2016-08-12 10:16:51"
46059016,1,46059016,"2017-09-05 15:51:18"
