"PostId","PostTypeId","ParentId"
5373112,1,5373112
8793932,1,8793932
5719716,1,5719716
17278442,1,17278442
7789538,1,7789538
6465996,1,6465996
2702548,1,2702548
15784300,1,15784300
7886416,1,7886416
10360947,1,10360947
8714875,1,8714875
12718855,1,12718855
5016035,1,5016035
6349967,1,6349967
33620857,1,33620857
5381611,1,5381611
7218636,1,7218636
5978341,1,5978341
15846324,1,15846324
28906261,1,28906261
6287253,1,6287253
559482,1,559482
7535605,1,7535605
8251173,2,8251098
26936240,2,25963101
3442414,2,3439884
4972673,2,4971989
1533445,2,1530050
8505119,2,8503160
8911618,2,8911535
3732218,2,3732205
4954192,2,4953948
1685629,2,1685497
1489067,2,1488421
