"PostId","PostTypeId","ParentId","CreationDate"
30795490,1,30795490,"2015-06-12 04:48:42"
33483633,2,33466479,"2015-11-02 17:40:43"
36037305,2,33888596,"2016-03-16 13:38:04"
36978570,2,36978528,"2016-05-02 08:53:57"
37409760,2,37404374,"2016-05-24 09:38:31"
37586871,2,37586800,"2016-06-02 08:45:19"
38200872,2,36959269,"2016-07-05 10:18:05"
41675513,1,41675513,"2017-01-16 11:35:46"
44114698,2,42388275,"2017-05-22 13:53:46"
45837572,2,45837530,"2017-08-23 10:47:12"
47280345,2,47280301,"2017-11-14 07:52:30"
