"PostId","PostTypeId","ParentId","CreationDate"
2872302,2,2872218,"2010-05-20 09:04:15"
5716146,2,5716083,"2011-04-19 12:13:35"
8066523,2,8066102,"2011-11-09 14:33:24"
9004961,2,8881349,"2012-01-25 15:10:12"
11152348,2,11152228,"2012-06-22 08:03:51"
11211749,2,11211589,"2012-06-26 16:23:38"
11392370,2,11392286,"2012-07-09 09:31:06"
12969838,2,12969579,"2012-10-19 07:58:40"
14088499,1,14088499,"2012-12-30 05:15:18"
15154872,2,1993556,"2013-03-01 09:54:23"
24553168,2,24552935,"2014-07-03 12:01:48"
24566551,2,24566506,"2014-07-04 04:05:14"
27763891,2,27763033,"2015-01-04 08:46:49"
