"PostId","PostTypeId","ParentId","CreationDate"
2374684,2,2374594,"2010-03-03 20:27:30"
14259630,1,14259630,"2013-01-10 13:59:37"
17997320,1,17997320,"2013-08-01 14:48:26"
18055632,2,18054652,"2013-08-05 10:13:11"
18335551,2,18334041,"2013-08-20 12:50:35"
24432447,1,24432447,"2014-06-26 13:53:16"
29791444,2,29790790,"2015-04-22 08:12:15"
30610898,2,30609262,"2015-06-03 04:32:00"
30861851,2,30858738,"2015-06-16 07:57:06"
34843612,2,34774446,"2016-01-17 21:00:25"
34889971,1,34889971,"2016-01-20 01:27:05"
35207650,2,35203305,"2016-02-04 17:27:23"
41147094,2,41146807,"2016-12-14 16:06:30"
44958492,2,10325338,"2017-07-06 20:41:20"
45783811,2,45783373,"2017-08-20 15:28:53"
48604936,2,28052815,"2018-02-04 05:10:23"
49629709,2,49629017,"2018-04-03 12:06:58"
