"LinkedPostId","LinkedPostTypeId","PostCount"
30189576,1,2
43259557,1,1
33730881,1,1
12161277,1,1
10199551,1,1
6546790,1,1
14279162,1,1
10453343,1,1
5960074,1,1
43806503,2,1
