"PostId","PostTypeId","ParentId","CreationDate"
113550,2,113489,"2008-09-22 07:06:26"
1782922,2,1778095,"2009-11-23 12:39:22"
3797627,2,3796869,"2010-09-26 11:43:26"
22232950,1,22232950,"2014-03-06 18:29:37"
26193670,2,26182602,"2014-10-04 14:14:28"
27415640,2,27414706,"2014-12-11 04:59:39"
32193673,2,32193592,"2015-08-25 00:15:33"
40845518,2,40845353,"2016-11-28 13:29:24"
40905461,2,40905354,"2016-12-01 08:05:48"
47016271,2,47015762,"2017-10-30 13:18:37"
50625688,2,50618755,"2018-05-31 13:38:19"
