"PostId","PostTypeId","ParentId"
43872609,1,43872609
45280799,1,45280799
46467313,1,46467313
33499905,1,33499905
41534307,1,41534307
36431601,1,36431601
33313963,1,33313963
34240020,1,34240020
32656740,1,32656740
32643522,1,32643522
32167176,2,31731929
34434905,2,32906178
36517768,2,36516826
33832446,2,32663382
32716424,2,32676334
34929489,2,34929074
39695411,2,31802662
38470180,2,38466928
41237903,2,41233562
34412408,2,32006033
47159998,2,47084208
36112915,2,3512228
32174060,2,31991525
43455992,2,43455861
33077604,2,30736663
32511248,2,30736663
37407046,2,32375916
32961623,2,32863663
38486602,2,38466928
47672656,2,31986475
34488330,2,34463359
46215116,2,40107335
34819241,2,21893447
32447873,2,32447565
33489214,2,32583423
32804756,2,32762230
36902598,2,34731135
39801908,2,39743754
