"Url","PostCount"
"http://www.php.net/manual/en/tutorial.firstpage.php",2
"https://en.wikipedia.org/wiki/%22Hello,_World",2
"http://www.example.com/thumb/jsdlfjfds/sfjlkdfjldf",1
"http://www.example.com/thumb/zxcvmfds/asldkjfls.jpg",1
"https://www.digitalocean.com/community/tutorials/how-to-install-linux-apache-mysql-php-lamp-stack-on-ubuntu-14-04",1
"http://php.net/manual/en/install.unix.apache2.php",1
"http://www.example.com/thumb/asldkjfls.png",1
"http://www.example.com/thumb",1
"https://github.com/danbikle/php_broken",1
"https://support.qualityunit.com/428346-I-see-error-No-input-file-specified-on-IIS-server",1
"http://www.example.com/thumb/jsdlfjfds",1
"http://php.net/manual/en/tutorial.firstpage.php",1
