"PostId","PostTypeId","ParentId","CreationDate"
20483956,1,20483956,"2013-12-10 00:49:25"
21483578,2,21482753,"2014-01-31 15:22:52"
23215478,1,23215478,"2014-04-22 09:23:10"
23318852,2,23318814,"2014-04-27 02:54:30"
23619748,2,23619328,"2014-05-12 22:09:16"
24148981,2,24148916,"2014-06-10 19:05:24"
24227119,2,24226619,"2014-06-15 06:26:28"
24912079,2,24911891,"2014-07-23 13:41:25"
25212231,2,25212077,"2014-08-08 21:05:42"
25577312,2,25574097,"2014-08-29 23:00:40"
25842639,2,25842126,"2014-09-15 07:15:30"
25906309,2,25906247,"2014-09-18 07:05:37"
27211171,2,27211027,"2014-11-30 07:46:20"
27449950,2,27426290,"2014-12-12 18:36:09"
28672219,2,22150066,"2015-02-23 11:00:59"
29187777,2,29187572,"2015-03-21 20:38:01"
30251402,2,30251076,"2015-05-15 04:10:54"
31111730,2,31111610,"2015-06-29 09:06:31"
31649420,2,31649091,"2015-07-27 09:26:04"
31816364,2,31815881,"2015-08-04 18:13:30"
31903564,2,31903472,"2015-08-09 11:09:08"
32408867,2,32408615,"2015-09-05 02:08:52"
34309761,2,34309160,"2015-12-16 10:38:20"
34355437,2,34351871,"2015-12-18 12:11:22"
36250211,2,36199080,"2016-03-27 17:11:57"
36552369,2,20181219,"2016-04-11 15:02:12"
37196623,1,37196623,"2016-05-12 20:16:02"
37681928,2,37681169,"2016-06-07 14:19:46"
38696548,2,38695846,"2016-08-01 10:29:01"
39705255,2,39704970,"2016-09-26 14:15:02"
41364354,2,41364325,"2016-12-28 14:47:04"
41717703,2,41716954,"2017-01-18 11:02:50"
44761033,2,19592968,"2017-06-26 13:34:57"
44761033,2,19592968,"2017-06-26 13:34:57"
