"PostId","PostTypeId","ParentId","CreationDate"
4189309,2,4189272,"2010-11-15 22:06:13"
6731771,2,6731711,"2011-07-18 10:49:40"
6843918,2,6843842,"2011-07-27 12:00:17"
7608588,2,7608464,"2011-09-30 09:42:18"
9222793,2,9222735,"2012-02-10 04:42:49"
9364476,2,9362359,"2012-02-20 16:20:00"
9915512,2,9915365,"2012-03-28 20:55:45"
11431759,2,11431594,"2012-07-11 11:33:49"
11619943,2,11619736,"2012-07-23 20:22:41"
12357826,2,12357768,"2012-09-10 18:58:56"
13286659,2,2562408,"2012-11-08 09:59:27"
15113433,2,15113386,"2013-02-27 13:35:21"
15264807,2,15264339,"2013-03-07 06:46:03"
17346634,2,17346550,"2013-06-27 14:59:29"
23280626,1,23280626,"2014-04-24 21:57:15"
23777572,2,23777244,"2014-05-21 08:11:21"
30483950,2,30455835,"2015-05-27 13:29:07"
33435958,2,33435510,"2015-10-30 12:25:52"
34239723,2,34239683,"2015-12-12 12:14:42"
36147336,2,36147008,"2016-03-22 06:11:40"
