"PostId","PostTypeId","ParentId","CreationDate"
11536133,2,11535938,"2012-07-18 07:16:51"
13217351,1,13217351,"2012-11-04 09:11:13"
15313036,2,15312961,"2013-03-09 16:26:07"
20914073,2,20914012,"2014-01-03 22:43:37"
22694209,1,22694209,"2014-03-27 16:55:27"
24513909,2,24513863,"2014-07-01 15:22:40"
26208339,2,26208296,"2014-10-05 23:36:53"
33534260,1,33534260,"2015-11-04 23:47:27"
36098781,2,36097908,"2016-03-19 06:48:53"
40705859,2,40705849,"2016-11-20 15:33:49"
46988939,2,46988810,"2017-10-28 10:56:09"
