"PostId","PostTypeId","ParentId"
26713140,1,26713140
31109039,1,31109039
28323005,1,28323005
35146871,1,35146871
25349516,1,25349516
24178126,1,24178126
26058702,1,26058702
22403665,1,22403665
46497077,1,46497077
46208773,1,46208773
33965297,1,33965297
29361405,1,29361405
28712112,1,28712112
29185620,1,29185620
36691522,1,36691522
20066821,1,20066821
23457685,1,23457685
22508912,1,22508912
31636537,1,31636537
24007297,1,24007297
25635544,1,25635544
22729127,1,22729127
29778079,1,29778079
26991112,1,26991112
20535653,1,20535653
19982369,1,19982369
26863068,1,26863068
21050735,1,21050735
29464126,1,29464126
24116591,2,22838323
34334489,2,34333798
44187375,2,44183811
28902970,2,28902471
25763856,2,6277154
24239912,2,17295809
24239614,2,24239365
43842490,2,43839534
