"PostId","PostTypeId","ParentId","CreationDate"
2868052,2,2868047,"2010-05-19 17:55:30"
10265887,2,10265808,"2012-04-22 06:59:47"
16784831,2,16784641,"2013-05-28 05:57:22"
22952450,2,22952156,"2014-04-09 03:52:35"
25420439,2,25419742,"2014-08-21 07:18:43"
26544222,2,26543268,"2014-10-24 08:32:38"
28271706,2,28271573,"2015-02-02 05:39:00"
31828455,2,31825558,"2015-08-05 09:25:40"
32283882,2,32283701,"2015-08-29 07:53:03"
36692455,2,36692398,"2016-04-18 11:18:45"
37577062,2,37577015,"2016-06-01 19:18:15"
46500895,2,46500340,"2017-09-30 08:15:06"
50023023,2,50022852,"2018-04-25 12:58:43"
