"PostId","PostTypeId","ParentId"
21061953,1,21061953
42327811,1,42327811
12363266,1,12363266
15870977,1,15870977
34367252,1,34367252
44549908,1,44549908
12350080,1,12350080
9962469,1,9962469
22559586,1,22559586
19133844,1,19133844
44540123,1,44540123
17729589,1,17729589
23450131,1,23450131
51625563,2,51620260
51605362,2,51604617
26396885,2,26396641
13269129,2,13269059
16301844,2,16301014
22781697,2,22781627
36573037,2,36572649
33969724,2,33969626
22610511,2,22610373
15309771,2,15309659
20674499,2,2201917
13269224,2,13269059
21718860,2,21718727
22625324,2,22625182
26633347,2,26633090
31101716,2,31101561
51153052,2,51150188
48661518,2,48661081
20603962,2,20603936
26396834,2,26396641
44542256,2,44540123
38604310,2,38603929
22180092,2,22179521
24571293,2,24571007
23259423,2,23255026
44105019,2,43762351
