"PostId","PostTypeId","ParentId","CreationDate"
10651956,1,10651956,"2012-05-18 11:40:01"
18660834,2,18638853,"2013-09-06 15:02:08"
20748528,1,20748528,"2013-12-23 17:43:59"
21821133,2,21438823,"2014-02-17 05:01:43"
22798352,1,22798352,"2014-04-01 22:45:31"
31711822,1,31711822,"2015-07-29 21:50:50"
31785183,2,31784723,"2015-08-03 10:36:53"
34207559,1,34207559,"2015-12-10 16:58:25"
36392438,1,36392438,"2016-04-03 23:16:08"
36851248,2,31426932,"2016-04-25 21:18:39"
38117851,2,36931653,"2016-06-30 08:33:30"
38578628,2,38578545,"2016-07-25 22:56:48"
43578836,1,43578836,"2017-04-24 02:24:23"
43578915,2,43578836,"2017-04-24 02:34:38"
45026838,1,45026838,"2017-07-11 06:22:23"
47485911,2,26617154,"2017-11-25 12:21:41"
47632260,1,47632260,"2017-12-04 11:24:15"
48226533,2,48226491,"2018-01-12 12:42:31"
