"PostId","PostTypeId","ParentId","CreationDate"
6744029,2,6743986,"2011-07-19 08:04:12"
10332952,2,10332449,"2012-04-26 11:59:55"
13226724,2,13226681,"2012-11-05 06:00:33"
13410820,2,13410793,"2012-11-16 05:07:39"
15540746,2,15540530,"2013-03-21 06:20:41"
18380249,2,18380140,"2013-08-22 12:20:03"
19800554,2,19800317,"2013-11-05 22:43:20"
23885274,2,23885211,"2014-05-27 09:06:38"
24432728,2,24432615,"2014-06-26 14:06:48"
29845276,2,29844486,"2015-04-24 10:37:20"
32624234,2,32624134,"2015-09-17 06:56:47"
33732753,2,33732686,"2015-11-16 10:08:11"
40511882,2,40511803,"2016-11-09 16:38:27"
46654838,2,46654618,"2017-10-09 20:56:02"
