"PostId","PostTypeId","ParentId","CreationDate"
3389927,1,3389927,"2010-08-02 16:51:49"
3680155,2,3680060,"2010-09-09 20:03:31"
3788155,2,3788125,"2010-09-24 14:41:35"
4548504,2,4548487,"2010-12-28 18:44:42"
5320252,2,5319966,"2011-03-16 02:03:41"
5518756,2,5518554,"2011-04-01 20:55:07"
6748501,2,6748203,"2011-07-19 14:08:15"
6832834,1,6832834,"2011-07-26 15:48:58"
8628892,2,8628878,"2011-12-25 08:49:06"
8886722,2,8523212,"2012-01-16 21:46:27"
8921533,2,8920930,"2012-01-19 05:38:21"
12727130,2,12727081,"2012-10-04 12:18:37"
14313315,2,14313270,"2013-01-14 04:22:44"
17086002,2,9501690,"2013-06-13 11:30:56"
20123270,2,20123165,"2013-11-21 14:14:56"
20699131,2,20698993,"2013-12-20 08:21:30"
40196933,1,40196933,"2016-10-22 20:51:45"
44311633,1,44311633,"2017-06-01 15:26:52"
47337181,1,47337181,"2017-11-16 18:55:44"
