"PostId","PostTypeId","ParentId","CreationDate"
1630110,2,1630092,"2009-10-27 11:10:15"
1635777,2,1635764,"2009-10-28 08:09:11"
2093307,2,2093241,"2010-01-19 12:12:30"
3004405,2,15496,"2010-06-09 09:07:07"
9203170,2,9203037,"2012-02-08 23:27:25"
11447659,2,11447583,"2012-07-12 08:15:07"
11808377,2,11808326,"2012-08-04 11:41:43"
12985393,2,12985365,"2012-10-20 04:57:16"
17945683,1,17945683,"2013-07-30 11:22:11"
28081683,2,28081573,"2015-01-22 05:15:18"
32328321,2,32328188,"2015-09-01 09:41:51"
38172623,2,38172554,"2016-07-03 17:37:38"
40893507,2,2231369,"2016-11-30 16:34:22"
