"PostId","PostTypeId","ParentId","CreationDate"
6618464,2,6618409,"2011-07-07 23:49:35"
11057292,2,11056838,"2012-06-15 19:50:29"
11803128,2,11802587,"2012-08-03 20:50:58"
12367526,2,12367101,"2012-09-11 10:17:42"
13578492,2,13578322,"2012-11-27 06:23:22"
13727543,2,13727444,"2012-12-05 16:14:09"
14912121,2,14912030,"2013-02-16 15:51:14"
16010517,2,16010477,"2013-04-15 08:14:05"
16622819,2,16622719,"2013-05-18 09:41:45"
19162586,2,19161045,"2013-10-03 15:01:51"
21427949,2,21426973,"2014-01-29 10:15:34"
29673042,2,29672982,"2015-04-16 11:15:03"
34723455,2,34723405,"2016-01-11 14:06:00"
41352430,2,41352357,"2016-12-27 21:28:10"
46078107,2,46077481,"2017-09-06 14:39:32"
