"PostId","PostTypeId","ParentId","CreationDate"
24140368,1,24140368,"2014-06-10 11:56:12"
25824893,1,25824893,"2014-09-13 15:48:55"
25845256,2,25845224,"2014-09-15 09:52:15"
25850528,2,25850405,"2014-09-15 14:35:24"
26908074,1,26908074,"2014-11-13 11:39:55"
27241987,1,27241987,"2014-12-02 04:40:43"
28381608,1,28381608,"2015-02-07 11:32:43"
29450765,1,29450765,"2015-04-04 19:49:13"
38894234,1,38894234,"2016-08-11 10:46:50"
42329420,1,42329420,"2017-02-19 16:00:41"
42968050,1,42968050,"2017-03-23 05:38:08"
47887031,2,47886973,"2017-12-19 12:26:31"
