"Url","PostCount"
"http://www.main-site.com/blog",2
"http://domain.com/",2
"http://domain.com/Blog",2
"http://www.main-site.com/blog/hello-world/",1
"http://www.main-site.com/wp-admin/index.php",1
"http://nvoids.cu.cc/hello/",1
"http://www.domain-b.com",1
"https://www.loylap.com/blog/loylap-built-by-millennials-designed-for-everybody/",1
"http://www.example.com/blog",1
"https://codex.wordpress.org/Giving_WordPress_Its_Own_Directory",1
"http://www.main-site.com/blog/sample-page/",1
"https://www.example.com/blog/wp-admin/plugins.php",1
"https://wordpress.stackexchange.com/questions/105795/remove-index-php-from-permalinks",1
"http://www.cesarserna.com/htaccess-rewrite-rules-laravel-lumen-wordpress/",1
"https://wordpress.org/plugins/wordpress-https/",1
"http://domain.com/index.php",1
"https://www.example.com/blog/wp-login.php",1
"http://domain.com/index.php?page=",1
"https://www.example.com/wp-admin/plugins.php",1
"http://wordpress.org/support/topic/404-when-permalinks-turned-on-with-blog-in-subdirectory",1
"http://domain.com/Blog/",1
"http://nvoids.cu.cc",1
