"PostId","PostTypeId","ParentId","CreationDate"
5155333,1,5155333,"2011-03-01 13:46:24"
7159857,2,7156700,"2011-08-23 10:49:16"
9368935,2,9368543,"2012-02-20 21:50:06"
16348384,1,16348384,"2013-05-02 21:55:21"
16613775,1,16613775,"2013-05-17 16:22:20"
18161783,1,18161783,"2013-08-10 12:16:43"
20059858,1,20059858,"2013-11-18 23:04:06"
20975480,1,20975480,"2014-01-07 15:27:50"
21157880,1,21157880,"2014-01-16 09:27:16"
22720821,2,22720707,"2014-03-28 18:44:46"
23198213,1,23198213,"2014-04-21 13:15:31"
27564608,2,27564096,"2014-12-19 10:57:47"
34033270,1,34033270,"2015-12-02 01:15:44"
