"Url","PostCount"
"https://developer.apple.com/library/content/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/CreatingtheNotificationPayload.html",4
"https://developer.apple.com/library/ios/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/Chapters/ApplePushService.html",2
"http://developer.apple.com/library/mac/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/ApplePushService/ApplePushService.html#//apple_ref/doc/uid/TP40008194-CH100-SW15",1
"https://github.com/sandeeplearner/SBNotificationBar",1
"https://msdn.microsoft.com/en-us/library/mt420961.aspx",1
"https://i.stack.imgur.com/Wi0M4.png",1
"https://developer.apple.com/videos/play/wwdc2015/720?time=305",1
"https://developer.apple.com/videos/play/wwdc2015/720/?time=142",1
"https://developer.apple.com/library/content/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/CreatingtheNotificationPayload.html#//apple_ref/doc/uid/TP40008194-CH10-SW8",1
"http://developer.apple.com/library/mac/#documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/ApplePushService/ApplePushService.html#//apple_ref/doc/uid/TP40008194-CH100-SW1",1
"https://i.stack.imgur.com/VJojA.png",1
"https://developer.apple.com/videos/play/wwdc2016/707/",1
"https://i.stack.imgur.com/5bOuT.png",1
"https://i.stack.imgur.com/ATANFm.jpg",1
"https://developer.apple.com/library/content/documentation/General/Reference/InfoPlistKeyReference/Articles/iPhoneOSKeys.html#//apple_ref/doc/uid/TP40009252-SW10",1
"https://developer.apple.com/videos/play/wwdc2015/720?time=307",1
"https://firebase.google.com/docs/cloud-messaging/xmpp-server-ref",1
"https://i.stack.imgur.com/kYc9G.png",1
"https://developer.apple.com/library/mac/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/Chapters/TheNotificationPayload.html",1
"https://developer.apple.com/videos/play/wwdc2015/720",1
"https://developer.apple.com/videos/play/wwdc2015/720?time=142",1
"https://i.stack.imgur.com/WlqdC.png",1
"https://developer.apple.com/videos/play/wwdc2015/720?time=126",1
"https://code.tutsplus.com/tutorials/an-introduction-to-the-usernotifications-framework--cms-27250",1
"https://developer.apple.com/library/ios/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/Chapters/TheNotificationPayload.html",1
"https://i.stack.imgur.com/HRR8G.png",1
"https://i.stack.imgur.com/aLpHqm.jpg",1
"http://asciiwwdc.com/2015/sessions/720",1
"https://developer.apple.com/library/content/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/PayloadKeyReference.html#//apple_ref/doc/uid/TP40008194-CH17-SW1",1
"https://i.stack.imgur.com/AJ0cG.jpg",1
"http://developer.apple.com/library/mac/documentation/NetworkingInternet/Conceptual/RemoteNotificationsPG/IPhoneOSClientImp/IPhoneOSClientImp.html#//apple_ref/doc/uid/TP40008194-CH103-SW4",1
"https://www.raywenderlich.com/143128/background-modes-tutorial-getting-started",1
