"PostId","PostTypeId","ParentId","CreationDate"
46409860,1,46409860,"2017-09-25 16:23:21"
47228162,2,47225812,"2017-11-10 17:26:51"
47497052,1,47497052,"2017-11-26 14:12:52"
47521712,2,42079496,"2017-11-27 23:49:50"
47714132,1,47714132,"2017-12-08 12:08:59"
48363406,1,48363406,"2018-01-21 03:27:55"
48937763,1,48937763,"2018-02-22 21:46:07"
50107228,1,50107228,"2018-04-30 19:47:44"
50190337,1,50190337,"2018-05-05 14:08:45"
50477712,1,50477712,"2018-05-22 23:17:21"
50762751,1,50762751,"2018-06-08 14:23:37"
50958020,1,50958020,"2018-06-20 22:39:06"
51645307,1,51645307,"2018-08-02 04:03:44"
