"PostId","PostTypeId","ParentId","CreationDate"
16528647,1,16528647,"2013-05-13 18:24:43"
16581160,2,16580942,"2013-05-16 07:12:49"
18278916,2,18278553,"2013-08-16 17:24:39"
18316415,1,18316415,"2013-08-19 14:33:08"
19417879,1,19417879,"2013-10-17 03:43:47"
19572973,1,19572973,"2013-10-24 17:49:34"
20787592,1,20787592,"2013-12-26 16:00:52"
21910561,2,21895074,"2014-02-20 14:21:28"
22044173,1,22044173,"2014-02-26 14:20:02"
22097644,1,22097644,"2014-02-28 14:19:05"
23648289,2,22044173,"2014-05-14 07:33:37"
24003765,2,10403513,"2014-06-02 21:42:26"
25393444,2,25393247,"2014-08-19 21:41:30"
26976000,1,26976000,"2014-11-17 15:25:52"
27039078,1,27039078,"2014-11-20 11:59:56"
28984480,1,28984480,"2015-03-11 10:45:22"
46404221,1,46404221,"2017-09-25 11:33:45"
