"PostId","PostTypeId","ParentId"
20612653,1,20612653
20509396,1,20509396
21350174,1,21350174
17097349,1,17097349
14011264,1,14011264
20481376,1,20481376
26168226,1,26168226
21761658,1,21761658
18901286,1,18901286
24168059,1,24168059
24225099,1,24225099
16987536,1,16987536
16772230,1,16772230
18900492,1,18900492
18698430,2,18698325
21068231,2,21067966
19185563,2,19185406
22426681,2,22426417
17064185,2,17064131
14071181,2,14071120
17064188,2,17064131
15688189,2,15688064
22203387,2,22202019
14191564,2,14191472
