"PostId","PostTypeId","ParentId"
29859383,1,29859383
30167924,1,30167924
43208740,1,43208740
25773642,1,25773642
28527388,1,28527388
12816864,1,12816864
42039823,1,42039823
37308924,1,37308924
14554931,1,14554931
32479830,1,32479830
35392931,1,35392931
27814753,1,27814753
31269460,1,31269460
14673199,1,14673199
40814611,1,40814611
33936827,1,33936827
38754288,1,38754288
30826439,1,30826439
16059663,1,16059663
38000799,1,38000799
36573000,1,36573000
33762731,1,33762731
37205671,1,37205671
28773556,1,28773556
28541041,1,28541041
23041725,1,23041725
37349397,1,37349397
44606886,1,44606886
20494045,1,20494045
51697056,1,51697056
24253042,1,24253042
34797421,1,34797421
31232350,1,31232350
26439185,1,26439185
21640699,1,21640699
49411073,1,49411073
23742283,1,23742283
34945879,1,34945879
36747360,1,36747360
50470168,1,50470168
32504298,1,32504298
26335698,1,26335698
36594564,2,36573000
38460709,2,38456746
21335978,2,16936305
