"PostId","PostTypeId","ParentId"
28531672,1,28531672
23395680,1,23395680
22523235,2,22522407
22396464,2,22396359
30407461,2,30378411
20397698,2,20381736
25105335,2,21051815
22272601,2,22272410
19882003,2,13691028
33208421,2,33208228
19741375,2,19724113
19723969,2,19723811
21397269,2,21397222
31079031,2,31078931
27049895,2,27049844
21906726,2,21906402
22625338,2,22625303
22117570,2,22117552
34416705,2,31372479
30127571,2,30127495
22154515,2,22154143
23202212,2,16597895
31691878,2,21831224
27457448,2,27457337
21476143,2,21475489
24721656,2,24704474
22112669,2,22112637
26561116,2,26561108
27143813,2,27143731
33578034,2,33577725
28463451,2,28463383
22651250,2,22651192
25486394,2,25485628
