"PostId","PostTypeId","ParentId"
28481181,1,28481181
31017328,1,31017328
18938825,1,18938825
48265228,1,48265228
15568781,1,15568781
9399963,1,9399963
32642876,1,32642876
16655015,1,16655015
7457499,1,7457499
49407752,1,49407752
24339590,1,24339590
23655141,1,23655141
15312368,1,15312368
7380335,1,7380335
29628351,1,29628351
23645732,1,23645732
26455124,1,26455124
45310494,1,45310494
38331790,1,38331790
38593998,1,38593998
5468054,1,5468054
45318894,1,45318894
39458794,1,39458794
4650387,1,4650387
24239527,1,24239527
23135520,1,23135520
18436066,1,18436066
19565275,1,19565275
19032211,1,19032211
31088799,1,31088799
41702150,2,41701853
37408984,2,37408787
42059007,2,42058464
12066603,2,11724472
51022452,2,47671574
27786429,2,27758710
47192620,2,47169338
15529019,2,10236360
10717532,2,10715520
38931149,2,38931074
