"PostId","PostTypeId","ParentId"
8336878,1,8336878
9578944,1,9578944
14372325,1,14372325
11360543,1,11360543
11168490,1,11168490
13092903,1,13092903
16018223,1,16018223
14784639,1,14784639
17133716,1,17133716
7802801,1,7802801
19110749,1,19110749
11140955,1,11140955
9197411,1,9197411
9999237,2,9648274
9121951,2,9121543
20187738,2,20187492
9151296,2,9150610
9181555,2,9179788
9184259,2,9184163
8988249,2,8980012
16841370,2,10044758
13332907,2,13332104
10802097,2,10629875
9181917,2,9181744
11026001,2,11025960
