"PostId","PostTypeId","ParentId","CreationDate"
3030325,1,3030325,"2010-06-12 22:27:04"
3437304,2,3436085,"2010-08-09 04:15:27"
3760420,2,3759861,"2010-09-21 12:51:10"
4104735,1,4104735,"2010-11-05 09:34:07"
4443946,2,4436176,"2010-12-14 20:34:51"
4521760,2,4515122,"2010-12-23 19:18:25"
5799963,1,5799963,"2011-04-27 05:53:34"
18775954,2,18536897,"2013-09-12 23:38:16"
33666096,1,33666096,"2015-11-12 07:17:32"
42265054,1,42265054,"2017-02-16 04:35:55"
45777295,2,45770201,"2017-08-19 23:59:58"
49732794,2,49731783,"2018-04-09 12:16:46"
