"PostId","PostTypeId","ParentId","CreationDate"
11974515,2,11974290,"2012-08-15 17:57:41"
18187156,2,5722700,"2013-08-12 12:35:23"
23638487,2,23637600,"2014-05-13 18:03:17"
25382255,2,3660734,"2014-08-19 11:28:21"
25432713,2,25432347,"2014-08-21 17:46:56"
31043151,2,31042489,"2015-06-25 06:49:56"
31811380,2,31810880,"2015-08-04 13:58:57"
36549356,2,36508891,"2016-04-11 12:57:41"
36692624,2,36679149,"2016-04-18 11:25:51"
37132973,2,37132498,"2016-05-10 08:23:41"
37177395,2,37177293,"2016-05-12 04:39:14"
38239597,2,38238242,"2016-07-07 07:16:42"
38250138,1,38250138,"2016-07-07 15:57:55"
42505303,2,42504810,"2017-02-28 09:48:40"
44188828,2,44188179,"2017-05-25 19:55:26"
44626826,2,44625649,"2017-06-19 09:28:34"
46049676,2,46049181,"2017-09-05 07:51:57"
48157257,2,48156898,"2018-01-08 19:58:28"
