"PostId","PostTypeId","ParentId","CreationDate"
5620102,2,5620049,"2011-04-11 10:38:19"
7381891,2,7381856,"2011-09-11 23:07:52"
10662835,1,10662835,"2012-05-19 06:18:48"
12080150,2,12080086,"2012-08-22 19:31:48"
12300410,2,12300115,"2012-09-06 12:43:54"
13151207,2,13151166,"2012-10-31 04:17:42"
18196560,2,18196234,"2013-08-12 20:57:02"
21626644,1,21626644,"2014-02-07 11:31:21"
23883684,1,23883684,"2014-05-27 07:41:46"
25251821,1,25251821,"2014-08-11 20:26:45"
48323661,2,48323357,"2018-01-18 14:32:56"
