"PostId","PostTypeId","ParentId","CreationDate"
4239410,2,4238921,"2010-11-21 18:12:55"
9002312,2,9002180,"2012-01-25 11:57:41"
10280680,2,10280330,"2012-04-23 12:36:21"
10649306,2,10649277,"2012-05-18 08:35:14"
12651135,1,12651135,"2012-09-29 08:19:23"
12687732,2,12687703,"2012-10-02 09:26:09"
13506348,2,13506313,"2012-11-22 05:23:55"
13662251,1,13662251,"2012-12-01 18:13:21"
14053799,2,14053636,"2012-12-27 11:18:03"
15675493,2,15675412,"2013-03-28 06:24:09"
21697904,2,21697765,"2014-02-11 09:30:49"
22219288,2,22207785,"2014-03-06 08:46:47"
25309949,2,25309603,"2014-08-14 13:59:10"
25399316,2,25399275,"2014-08-20 07:44:03"
25685935,2,25685755,"2014-09-05 12:29:17"
25953234,2,25951740,"2014-09-20 20:59:28"
30543320,2,30538704,"2015-05-30 07:01:46"
31488539,2,31488322,"2015-07-18 06:35:47"
33470998,1,33470998,"2015-11-02 04:53:34"
45246684,2,45246440,"2017-07-21 21:04:28"
