"PostId","PostTypeId","ParentId","CreationDate"
14024007,2,14023886,"2012-12-24 17:11:44"
18395150,2,18395075,"2013-08-23 05:11:40"
21772706,2,21772651,"2014-02-14 06:55:01"
23241476,2,23241202,"2014-04-23 10:23:44"
24321646,2,24321589,"2014-06-20 06:58:45"
34119338,2,34119002,"2015-12-06 15:49:12"
37317125,2,37316969,"2016-05-19 07:52:47"
38559894,2,38559508,"2016-07-25 04:47:07"
39240431,2,39240412,"2016-08-31 03:51:35"
40219004,2,40218704,"2016-10-24 12:54:15"
40526254,2,34119002,"2016-11-10 11:16:04"
42849635,2,42849065,"2017-03-17 05:09:10"
