"PostId","PostTypeId","ParentId"
25872849,1,25872849
50134708,1,50134708
13660530,1,13660530
22850483,1,22850483
10494560,1,10494560
41287616,1,41287616
13711740,1,13711740
36496709,1,36496709
29157970,1,29157970
50246944,1,50246944
25867275,1,25867275
29120867,1,29120867
16769106,1,16769106
23514849,1,23514849
21877463,1,21877463
36352503,2,36351870
18735231,2,18735171
25878263,2,25872849
6625006,2,6624406
2258241,2,2255605
3718648,2,3718380
4354575,2,4354490
12115203,2,12115123
12105905,2,12105821
14282467,2,14281085
2613272,2,2612487
21939588,2,21939268
12697077,2,2612487
20895299,2,20894585
3112537,2,3111841
15282343,2,15281836
