"PostId","PostTypeId","ParentId","CreationDate"
2658801,2,2658738,"2010-04-17 15:03:55"
21335250,2,21335087,"2014-01-24 14:33:16"
22652202,2,22639441,"2014-03-26 05:27:18"
24867899,2,24867575,"2014-07-21 14:40:11"
25018448,2,25015550,"2014-07-29 14:55:25"
29123310,2,29122376,"2015-03-18 13:25:06"
29514972,2,29511577,"2015-04-08 12:43:55"
30193111,2,30192842,"2015-05-12 13:58:11"
30320133,2,30301272,"2015-05-19 08:12:30"
31001972,2,31001785,"2015-06-23 11:47:53"
31198278,2,31197595,"2015-07-03 04:06:12"
32679138,2,32678847,"2015-09-20 12:00:10"
34491392,1,34491392,"2015-12-28 10:04:10"
35288920,2,35287501,"2016-02-09 09:57:58"
37275962,2,37275806,"2016-05-17 12:17:24"
39926283,2,39925733,"2016-10-07 21:51:23"
46387636,2,46387471,"2017-09-24 07:24:18"
