"Url","PostCount"
"http://struts.apache.org/release/2.3.x/docs/webxml.html",3
"http://javabrains.koushik.org",2
"http://struts.apache.org/2.1.8.1/docs/static-content.html",1
"http://struts.apache.org/2.2.3/docs/create-struts-2-web-application-using-maven-to-manage-artifacts-and-to-build-the-application.html",1
"http://struts.apache.org/docs/webxml.html#web.xml-SimpleExample",1
"http://struts.apache.org/release/2.3.x/docs/create-struts-2-web-application-using-maven-to-manage-artifacts-and-to-build-the-application.html",1
"http://i.stack.imgur.com/JZyGI.jpg",1
"http://i.stack.imgur.com/vvi3x.png",1
"http://struts.apache.org/2.2.3/docs/create-struts-2-web-application-with-artifacts-in-web-inf-lib-and-use-ant-to-build-the-application.html",1
"http://struts.apache.org/downloads.html",1
"http://i.stack.imgur.com/EtXYA.png",1
"http://i.stack.imgur.com/W7Xyd.png",1
"http://struts-2.464677.n5.nabble.com/using-servlets-in-a-struts-2-project-td465399.html",1
"https://cwiki.apache.org/confluence/display/S2WIKI/Troubleshooting+guide+migrating+from+Struts+2.0.x+to+2.1.x#TroubleshootingguidemigratingfromStruts2.0.xto2.1.x-FilterMapping%2CdefaultActionextensions%2CandServlets",1
