"PostId","PostTypeId","ParentId","CreationDate"
4947636,2,4947510,"2011-02-09 16:27:45"
5599800,2,5594842,"2011-04-08 19:17:55"
6075742,2,6074134,"2011-05-20 17:46:21"
6892700,2,6891420,"2011-07-31 22:18:30"
9058483,2,9057292,"2012-01-30 01:43:40"
10964117,2,10963907,"2012-06-09 19:53:08"
13571283,2,13571110,"2012-11-26 18:56:29"
14405875,2,14405578,"2013-01-18 19:08:01"
25803622,1,25803622,"2014-09-12 08:07:45"
41423290,1,41423290,"2017-01-02 08:10:34"
48003383,2,48003307,"2017-12-28 07:27:12"
