"PostId","PostTypeId","ParentId","CreationDate"
15781028,2,6918430,"2013-04-03 07:12:31"
33345440,2,33345300,"2015-10-26 12:09:33"
34152605,2,34152035,"2015-12-08 09:45:43"
34261566,2,34261429,"2015-12-14 07:15:14"
34292435,2,34292085,"2015-12-15 14:59:42"
36360531,1,36360531,"2016-04-01 15:47:00"
37202264,2,36262888,"2016-05-13 06:01:20"
37411695,2,37411157,"2016-05-24 11:02:51"
38189207,2,38188814,"2016-07-04 16:39:58"
41987244,2,41987091,"2017-02-01 18:40:43"
42039996,2,42039933,"2017-02-04 11:49:09"
42201376,2,42200708,"2017-02-13 10:06:17"
42606447,2,42606217,"2017-03-05 09:05:45"
43631906,2,30893307,"2017-04-26 10:42:40"
43749201,1,43749201,"2017-05-03 00:25:55"
44281613,2,44281354,"2017-05-31 09:59:05"
46587752,2,46519622,"2017-10-05 14:07:54"
