"Url","PostCount"
"http://getbootstrap.com/javascript/#tabs",4
"http://www.bootply.com/9OluyI6CEN",1
"https://getbootstrap.com/docs/3.3/javascript/#tabs",1
"http://convolutermachine.com/convoluter.php",1
"http://getbootstrap.com/javascript/",1
"https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css",1
"http://jsbin.com/vafetewawe/edit?html,output",1
"https://jsfiddle.net/tL0mkqch/",1
"https://www.bootstrapcdn.com/",1
"http://getbootstrap.com/javascript/#tabs-usage",1
"https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/js/bootstrap.min.js",1
"https://jsfiddle.net/fe26/twsrjph1/",1
"http://accessibility.athena-ict.com/aria/examples/tabpanel2.shtml",1
