"Url","PostCount"
"https://developer.android.com/training/permissions/requesting.html",10
"http://developer.android.com/training/permissions/requesting.html",6
"https://developer.android.com/training/permissions/index.html",2
"http://developer.android.com/intl/es/training/permissions/requesting.html",2
"http://developer.android.com/guide/topics/security/permissions.html#normal-dangerous",2
"https://developer.android.com/training/permissions/best-practices.html#dont-overwhelm",1
"https://github.com/codepath/android_guides/wiki/Understanding-App-Permissions",1
"https://developer.android.com/training/permissions/best-practices.html",1
"https://developer.android.com/training/permissions/declaring.html",1
"http://developer.android.com/about/versions/marshmallow/android-6.0.html",1
"http://developer.android.com/training/permissions/index.html",1
"http://developer.android.com/intl/ko/training/permissions/requesting.html",1
"http://developer.android.com/training/permissions/requesting.html#perm-request",1
"https://android-arsenal.com/tag/235?category=1",1
"https://github.com/Karumi/Dexter",1
