"PostId","PostTypeId","ParentId"
24488470,1,24488470
30843130,1,30843130
51777866,1,51777866
43775603,1,43775603
30795829,1,30795829
47833242,1,47833242
36234855,1,36234855
49346459,1,49346459
27716777,1,27716777
22208832,1,22208832
38554529,1,38554529
10760982,1,10760982
48179363,1,48179363
41586331,1,41586331
12664714,1,12664714
38197314,1,38197314
49643654,1,49643654
36360042,1,36360042
12531350,1,12531350
24674865,1,24674865
27861867,1,27861867
51777866,1,51777866
15367968,1,15367968
27012461,1,27012461
41995051,2,41994961
31917871,2,16661032
30662592,2,30617754
10551137,2,4739384
18419316,2,17822441
19517947,2,10760982
41934212,2,41933717
28443062,2,28442686
52099881,2,52098958
16206832,2,15658627
43651374,2,43640904
41894196,2,41889124
45855458,2,45855363
32520714,2,32519603
29748471,2,29748338
33408474,2,33407953
39324770,2,39324044
45856604,2,45855845
33666343,2,33649782
20747985,2,20746558
42993260,2,42993151
47047242,2,47047036
15337364,2,15337156
37598307,2,37597230
27269875,2,27269790
51437386,2,51436985
33577125,2,18619656
23589580,2,23589394
22296442,2,22250561
31380524,2,31380487
25650872,2,25632515
41393751,2,41393694
38217406,2,38197314
